sigma0,M,alpha,G,b,rho,solute,c,T,epsd,rp,rc,fp,beta,sigma,sigmae
29.74025684,3.357549052,0.658514257,20354306482,1.95E-10,3.82035E+12,4,0.021704479,389.6099819,0.980765635,1.81E-09,7.01E-09,0.011333268,0.571704245,240.5189549,235.9175891
17.361542,2.022858112,0.50695061,20689439072,2.88E-10,7.22708E+12,1,0.025682929,431.6747222,0.725178742,1.39E-09,8.51E-09,0.009960121,0.432114868,139.8066224,141.5161356
24.87864522,2.271419988,0.572058802,23137167752,3.62E-10,1.55731E+11,2,0.022868736,530.7044273,0.887315826,1.42E-09,6.54E-09,0.016813662,0.436968409,119.3197902,115.9599398
13.24740299,2.998508002,0.391809918,25747899761,3.42E-10,2.91333E+12,5,0.021264374,501.092686,0.388016961,1.33E-09,7.49E-09,0.023696315,0.466623162,338.6846189,339.3672709
29.85546526,2.375692762,0.548775314,28064001902,1.26E-10,5.91961E+12,3,0.027097576,350.3053965,0.674017185,1.82E-09,1.25E-08,0.014939629,0.56168679,84.2171239,79.54235385
10.07035151,3.435345789,0.599202691,28955683681,2.88E-10,3.41595E+12,2,0.029854676,364.0697457,0.395763,1.01E-09,7.22E-09,0.016092738,0.596241615,208.9444762,200.4058533
24.24236605,3.473498305,0.691640856,26898310831,2.71E-10,2.11658E+12,2,0.013522868,572.3030162,0.098843157,1.09E-09,1.15E-08,0.01835626,0.327149857,71.70744318,72.91539047
11.19996049,2.116188955,0.591098708,24903185472,2.85E-10,7.80191E+12,0,0.022658983,415.4673953,0.147353749,1.04E-09,9.88E-09,0.025234086,0.395337513,98.5275609,105.9544442
16.41572576,2.658124232,0.312776553,21932768739,2.64E-10,8.95968E+12,4,0.026872608,401.4494329,0.420977082,1.28E-09,1.10E-08,0.022379133,0.42245366,184.012904,187.6586945
10.43611156,2.456113606,0.302227206,27565875626,2.32E-10,9.54511E+12,3,0.016840117,430.7379872,0.117406961,1.36E-09,7.63E-09,0.027203089,0.333418791,107.7664321,103.5423415
13.73956834,3.813864025,0.696408089,28949155641,1.02E-10,15728388537,3,0.010228048,543.1867628,0.90799189,1.12E-09,1.15E-08,0.003216666,0.492150196,38.49409539,47.68883507
10.05466619,2.880103426,0.336396832,25043964860,1.94E-10,5.58475E+12,1,0.011993208,482.5241132,0.781492635,1.80E-09,9.57E-09,0.024712349,0.475509604,143.2966432,151.5008078
20.17471495,3.095771138,0.563266612,29623900333,3.75E-10,3.63243E+12,0,0.017984509,464.6823159,0.331424847,1.42E-09,1.08E-08,0.020544318,0.435983261,172.2181878,181.1756682
19.15702076,3.148762524,0.696051488,20407473075,3.48E-10,5.39249E+12,4,0.023114146,416.0156479,0.728362252,1.78E-09,6.50E-09,0.018266093,0.560219899,360.7428275,370.700439
24.67999948,3.307348904,0.623154573,23292028999,2.89E-10,3.65919E+12,3,0.016215317,414.8139102,0.024495177,1.79E-09,1.12E-08,0.002640566,0.386106463,81.20002195,71.42397715
11.04438166,3.041871277,0.571102859,23565921700,1.69E-10,4.04423E+12,5,0.015659443,446.5231683,0.542593155,1.34E-09,6.33E-09,0.016961539,0.41190681,225.096929,231.8886505
11.78573956,3.736819923,0.533711119,25044398782,3.84E-10,6.51727E+12,0,0.010920921,509.3685373,0.724322898,1.48E-09,1.15E-08,0.005710548,0.388884354,121.5328995,125.2765477
18.5597793,3.531191836,0.432962155,28855461247,2.39E-10,1.56877E+12,2,0.022652913,351.7925166,0.068836266,1.78E-09,1.06E-08,0.007888165,0.574644662,95.1033873,89.17081168
23.69241735,3.91081213,0.647715207,26492351686,2.81E-10,7.68167E+12,5,0.028376105,452.4215769,0.099788534,1.86E-09,6.92E-09,0.00941019,0.650184473,523.3890841,520.6982298
17.51626518,2.101978078,0.477968252,27608503761,3.55E-10,9.72113E+12,3,0.017762537,536.3081432,0.534111284,1.44E-09,9.22E-09,0.026851328,0.463732674,146.199876,154.2808901
19.24872915,2.515532534,0.597711265,21246324743,2.67E-10,6.76649E+12,4,0.016776887,550.0345281,0.457353578,1.95E-09,1.22E-08,0.006442249,0.353665979,115.4822216,111.6153494
25.03184166,2.322639966,0.678453398,26471706379,1.22E-10,9.93703E+12,2,0.018884105,344.9153292,0.429287377,1.99E-09,6.96E-09,0.015807246,0.488765147,75.25430018,78.64392051
21.36602837,3.838551072,0.639210018,28973866125,3.84E-10,1.15066E+12,5,0.02376462,575.2891585,0.68742205,1.97E-09,8.26E-09,0.027563142,0.590238254,607.1342362,602.9597711
18.58874394,3.001850683,0.584784329,26851277718,2.79E-10,6.8972E+12,4,0.029902259,356.5455655,0.604881982,1.35E-09,9.02E-09,0.002834939,0.30072546,218.8825746,228.5259352
25.11497032,3.710498862,0.504602592,23738125454,1.82E-10,8.41608E+12,4,0.026295964,534.5821958,0.192629711,1.24E-09,8.81E-09,0.024562864,0.315516237,225.7146223,219.138618
12.47431079,2.127545679,0.63891003,20572332779,3.22E-10,8.80042E+12,4,0.011663597,537.604183,0.50592748,1.24E-09,1.02E-08,0.013327678,0.592732009,120.1072477,113.9388695
18.35058676,3.190887201,0.565727095,20193214677,3.14E-10,2.759E+12,5,0.011571362,416.7189691,0.150051909,1.74E-09,1.02E-08,0.028651449,0.427984049,219.1936408,226.2563128
27.64959161,3.724396853,0.666937798,22271960410,2.14E-10,6.56547E+12,2,0.020723073,587.9186413,0.471179382,1.18E-09,9.17E-09,0.013160824,0.368720898,81.40291139,87.95358893
26.06988345,2.88223328,0.521601273,24840167131,1.35E-10,5.12743E+11,3,0.02496851,503.5672229,0.40455358,1.00E-09,1.01E-08,0.01509168,0.470567152,71.58801103,70.5552584
27.71277646,2.543838228,0.360487723,25523753857,1.64E-10,1.75752E+12,5,0.029646986,512.3967223,0.158963282,2.00E-09,1.03E-08,0.013623834,0.581349902,231.9484623,241.3184374
28.22492379,2.930646404,0.635987243,20459100340,1.23E-10,3.40518E+12,1,0.024281237,308.3106559,0.12115084,1.93E-09,1.12E-08,0.01440034,0.361416021,155.3039539,152.5109189
18.45585892,2.183335764,0.40006987,25088307729,1.57E-10,4.07498E+12,1,0.026606953,596.4276948,0.15286978,1.76E-09,8.47E-09,0.023161518,0.303933277,117.8722569,127.7839154
14.37414123,3.035658927,0.489868841,24851662772,2.65E-10,5.43409E+12,4,0.029373483,552.3503977,0.582385799,1.01E-09,1.03E-08,0.009083144,0.597926638,213.7136468,212.1662042
15.05258239,3.34013061,0.538065461,27138743683,1.82E-10,6.64723E+12,5,0.010367247,509.9987545,0.570092006,1.62E-09,9.11E-09,0.017309606,0.32145871,177.5146337,172.4890197
18.32934952,3.026630694,0.639518489,29072603697,1.18E-10,5.955E+12,5,0.017958957,473.7538289,0.136216045,1.81E-09,1.02E-08,0.003718914,0.661124273,191.0773086,190.8989839
20.81494124,2.819468559,0.574647583,20101271706,2.62E-10,8.74405E+12,5,0.021795881,304.1047191,0.655418321,1.57E-09,9.69E-09,0.016799347,0.535476549,277.5038314,281.4548599
24.68018284,2.397179842,0.388843737,26358233692,3.47E-10,2.21354E+12,4,0.027469262,517.5738559,0.174026689,1.77E-09,7.98E-09,0.014084828,0.408694892,204.4523507,203.4685002
25.79233319,2.086426438,0.57041015,27720595645,2.47E-10,6.83409E+12,5,0.01209627,525.7546518,0.037725681,1.35E-09,1.19E-08,0.012485604,0.468573268,118.7218964,113.065814
26.94465351,3.581089153,0.345977509,28850900650,1.01E-10,6.41706E+12,2,0.027112435,587.5181256,0.734494184,1.75E-09,1.17E-08,0.004260824,0.413065213,36.2487143,37.03171821
15.27118669,3.961018577,0.589005885,20844243077,3.09E-10,1.2162E+12,4,0.013333596,408.1589428,0.182071683,1.08E-09,1.11E-08,0.012460594,0.629511891,193.4731471,188.412467
28.59705979,2.966536746,0.40979087,24527844134,3.98E-10,4.60571E+12,1,0.020785334,352.4387563,0.23045205,1.87E-09,9.18E-09,0.023255093,0.489713396,286.9386647,290.3293097
15.17984054,3.781131095,0.320645864,23370277058,2.30E-10,7.87558E+12,5,0.01001399,426.5003871,0.568801528,1.13E-09,8.84E-09,0.012968729,0.6527041,232.8475584,237.1636663
17.51464158,2.463711828,0.55895119,27913904159,1.78E-10,9.24504E+12,5,0.020310599,307.682385,0.806174896,1.80E-09,1.01E-08,0.001347431,0.376964597,191.1395219,187.7428085
19.05381452,3.618770731,0.340751159,25535163523,2.66E-10,8.74485E+12,3,0.010628541,430.5578215,0.552699663,1.17E-09,1.22E-08,0.007825864,0.322050123,78.45161381,71.1197867
22.94086843,2.295634616,0.418938736,23025024670,1.44E-10,3.24468E+12,0,0.023850807,323.1481882,0.44556965,1.61E-09,8.26E-09,0.010526683,0.603361365,82.64233126,82.52196419
20.87313136,2.250282119,0.360755277,25979111223,2.78E-10,5.59146E+12,2,0.025713775,525.4813287,0.504727263,1.84E-09,9.39E-09,0.002677824,0.44037826,47.2269931,38.48335162
12.8672757,2.416419717,0.35212194,24202008266,2.90E-10,2.43159E+12,2,0.021305436,351.9593469,0.572418844,1.43E-09,1.09E-08,0.015512569,0.405631306,60.62714837,59.22848357
19.18285211,3.760274935,0.543424724,24648901454,3.34E-10,5.80865E+12,2,0.013095679,520.4206154,0.99664338,1.92E-09,9.41E-09,0.001710935,0.399430586,82.89573339,91.76874854
18.78901334,3.330095441,0.46742687,22315724264,3.64E-10,2.95577E+12,3,0.01451022,512.9907427,0.409085743,1.28E-09,8.04E-09,0.028123131,0.472890756,199.7406511,198.8161617
21.70186303,2.734791564,0.63574068,20010579893,2.00E-10,1.58731E+12,1,0.016366101,549.5735099,0.618082689,1.80E-09,8.62E-09,0.020772236,0.380967571,128.665924,134.4452874
17.07864132,2.993352645,0.404473924,21635563699,3.67E-10,5.82706E+12,3,0.028295039,486.0107069,0.984876199,1.71E-09,7.78E-09,0.013655184,0.474276437,188.159778,191.8006154
14.50458908,2.953731125,0.355002393,26476298372,1.35E-10,6.40145E+12,2,0.021072426,390.0149039,0.714606305,1.54E-09,8.52E-09,0.021566497,0.428177,69.00592096,67.60988256
24.09145601,3.496113412,0.345469592,24739376633,1.14E-10,9.93019E+12,2,0.011495998,383.6788494,0.611043711,1.80E-09,9.49E-09,0.009843504,0.469264943,48.88436681,49.46145554
26.44184394,3.877697613,0.663478371,22503915286,3.16E-10,7.90378E+12,2,0.02056104,542.6661999,0.0357202,1.16E-09,8.20E-09,0.02222319,0.506826246,192.2346925,197.7079244
29.40206733,3.942645961,0.379749707,29033504335,2.52E-10,8.53987E+12,5,0.022657598,351.4734256,0.667404859,1.21E-09,1.15E-08,0.024541856,0.485719173,386.8784268,388.8141165
28.61239478,2.830152589,0.536901178,26071050603,3.60E-10,5.23263E+12,0,0.024023784,526.0397056,0.902893364,1.23E-09,9.55E-09,0.003990689,0.55020813,122.3609733,132.2527465
16.138342,3.564829405,0.636737233,28609354216,2.01E-10,8.80466E+12,3,0.012598844,307.7115349,0.702240162,1.88E-09,6.68E-09,0.005320939,0.535658856,167.9710579,159.9071799
16.27684836,3.116096338,0.353731931,25144869299,3.31E-10,1.27305E+12,5,0.013115511,500.9587129,0.908042394,1.30E-09,1.25E-08,0.02853419,0.56268875,225.9877947,234.469124
11.24921943,2.765374406,0.376615647,27123140041,1.18E-10,8.27116E+12,2,0.01015503,386.8744685,0.433500075,1.16E-09,9.81E-09,0.01335924,0.619524707,46.11549163,36.35419856
18.3567453,3.087437267,0.566421451,26638103817,3.16E-10,2.60197E+12,5,0.015989542,445.0553471,0.441299395,1.81E-09,8.27E-09,0.028757965,0.434859714,323.0939645,326.8350296
13.84114482,2.076695188,0.400439292,26262922232,1.69E-10,3.46208E+12,3,0.01547093,513.0620726,0.377159191,1.99E-09,1.08E-08,0.018191868,0.591788331,67.32540851,64.70408406
22.22065366,2.04061129,0.57836109,26089628205,2.33E-10,6.28832E+12,3,0.022648431,409.2109032,0.896556608,1.48E-09,1.12E-08,0.026326173,0.35384519,83.85184369,86.6130483
12.77068682,2.715513637,0.695578496,21820340386,1.40E-10,6.46254E+12,1,0.028870353,317.3601556,0.911510406,1.34E-09,7.95E-09,0.006448003,0.418677919,178.1611285,187.1399081
24.79236934,3.288760361,0.312165607,26522120360,2.79E-10,4.79449E+12,1,0.021320851,512.7280168,0.306952547,1.74E-09,1.12E-08,0.008607913,0.411703003,175.3743065,175.3412166
26.95464715,2.828742334,0.376549985,29319664843,3.32E-10,6.91461E+12,2,0.022163765,317.56698,0.17246639,1.86E-09,1.14E-08,0.00692336,0.444586629,91.92486771,86.80883581
29.43084577,3.529046959,0.481706728,21324720680,3.90E-10,1.7128E+12,2,0.026896473,333.164495,0.127366605,1.19E-09,1.09E-08,0.016683928,0.528399595,122.2604971,114.6574114
25.74846645,2.784026669,0.428711926,29731528620,3.66E-10,1.74897E+12,2,0.015664535,537.0682043,0.27749592,1.18E-09,1.10E-08,0.02699056,0.627548377,152.0322333,146.9624845
12.1684383,2.111910319,0.331978566,21952058159,1.92E-10,3.39565E+12,5,0.02511384,492.4071586,0.756132995,1.32E-09,8.89E-09,0.025804695,0.659322155,205.1800698,211.2668728
10.33407929,2.217382576,0.605737438,22588465949,2.28E-10,1.03895E+12,0,0.017549795,410.1556279,0.457090072,1.12E-09,8.84E-09,0.021615768,0.306322469,63.5102812,53.65187527
11.52842694,3.262916267,0.697333794,20750725023,3.73E-10,7.4018E+12,3,0.01714714,515.816308,0.473054965,1.25E-09,8.59E-09,0.015264493,0.466088725,172.4302757,165.6038349
17.74121976,2.000965485,0.38620813,26197523017,3.60E-10,7.55764E+12,4,0.011530704,460.8833366,0.859941311,1.18E-09,9.71E-09,0.010921699,0.436267618,111.4962443,102.4094699
29.69477065,3.549778011,0.577956863,28581240637,2.01E-10,3.76956E+11,5,0.029391992,495.1240685,0.030334832,1.07E-09,9.46E-09,0.023463956,0.546375836,336.5989396,341.4433465
17.71567754,3.190701695,0.384012821,23596354270,2.06E-10,3.81698E+12,0,0.011406712,354.1847236,0.218897986,1.43E-09,1.19E-08,0.004387267,0.401697486,57.15385501,49.9487921
20.53484294,2.920331697,0.506223411,20719566358,2.23E-10,3.98706E+12,2,0.021320142,370.5611212,0.293723881,1.82E-09,1.07E-08,0.009699209,0.395854057,54.85670157,51.7066208
25.59658582,2.973079106,0.409940408,23110442398,2.32E-10,2.17401E+12,5,0.020771132,513.4334418,0.097779219,1.25E-09,1.04E-08,0.02831676,0.483069083,229.0424429,220.3036083
14.15648345,3.433405117,0.306405634,25131857614,2.16E-10,1.3965E+12,2,0.029124975,436.5528448,0.530521797,1.53E-09,8.38E-09,0.020708108,0.380162098,97.69570623,100.9685581
20.41860676,2.679611732,0.350819118,26828199809,1.91E-10,7.4348E+12,2,0.019258063,417.1776283,0.346979064,1.70E-09,1.13E-08,0.024259827,0.388225309,62.68862661,59.82338889
26.5631038,3.602511916,0.490550366,29031838121,3.84E-10,6.68545E+12,3,0.016910194,493.8404571,0.616660448,1.79E-09,8.08E-09,0.023151285,0.632820219,402.2404156,393.7402384
24.53065162,3.040270724,0.606816886,21041184913,1.02E-10,7.92369E+12,0,0.028854404,453.9501055,0.330988697,1.41E-09,1.10E-08,0.015159204,0.508017663,83.91767862,93.61845228
18.99370072,3.908080856,0.362606598,20650301227,2.11E-10,2.53845E+12,5,0.010040837,313.5607618,0.680355982,1.86E-09,1.22E-08,0.004075933,0.658068036,190.9248232,193.7527648
29.35949641,3.931825648,0.333598189,29959393205,1.05E-10,9.44282E+12,5,0.027556353,369.4181461,0.376921006,1.82E-09,1.06E-08,0.023037507,0.413615084,358.1068665,363.8654089
16.88307892,2.13628756,0.690008928,28346537700,3.75E-10,2.61091E+12,5,0.01717049,443.8078593,0.021518167,1.99E-09,1.00E-08,0.007159227,0.52612645,186.8696412,192.1643693
26.05041922,3.806225545,0.339895696,23804725652,2.37E-10,2.88999E+12,5,0.016557257,571.297098,0.576708813,1.25E-09,8.10E-09,0.002024573,0.353628821,209.7962686,217.5872461
29.75811931,3.429954125,0.590276626,28442217658,2.31E-10,3.91101E+12,0,0.016550501,461.9788575,0.34257031,1.36E-09,1.08E-08,0.027688106,0.323165294,118.6000892,122.1439545
13.5829481,2.089202863,0.624572602,25964196058,3.81E-10,6.121E+12,4,0.01803057,523.9223982,0.873346155,1.75E-09,8.65E-09,0.005924234,0.327311772,138.6251794,143.4239452
16.31540637,3.291412251,0.500359005,23037784495,2.81E-10,8.70439E+12,1,0.01801246,330.1686313,0.333401968,1.20E-09,7.00E-09,0.025064293,0.429641098,267.3695839,273.0022101
21.73320452,2.645621006,0.454109647,29868735548,1.51E-10,6.96912E+12,2,0.011124172,305.90918,0.585975069,1.42E-09,9.76E-09,0.026282352,0.613609809,86.25392089,94.36733903
29.84181514,3.186209297,0.443065906,21186754335,1.01E-10,4.2675E+12,2,0.013160631,446.3099117,0.197007939,1.68E-09,1.15E-08,0.020186472,0.505839743,35.7738716,44.36605112
27.69510373,3.252915418,0.541399896,23869694885,3.95E-10,5.26381E+12,1,0.018291543,550.5474907,0.542292541,1.69E-09,9.76E-09,0.001099583,0.356738773,157.7450104,163.3257194
17.55652784,3.136021413,0.49698061,29271603583,1.45E-10,1.28786E+12,2,0.015665931,521.2817093,0.328718019,1.90E-09,1.08E-08,0.02079475,0.526677224,69.42045221,77.55134665
10.10927167,2.574677218,0.395444016,21061329063,1.02E-10,9.05145E+12,0,0.012551513,418.7737287,0.261824964,1.37E-09,6.67E-09,0.026941168,0.649079496,84.65637831,77.05354833
11.21457107,2.619491356,0.348572364,21206622447,2.64E-10,5.10096E+12,0,0.01211236,519.8833718,0.774995898,1.22E-09,9.27E-09,0.027438428,0.624879035,114.2400982,113.1113415
26.5964609,2.134320454,0.380345824,20852456707,3.75E-10,2.47414E+12,5,0.026881145,325.3570548,0.586351324,1.54E-09,1.10E-08,0.015397754,0.464817159,223.2546954,226.4673853
10.06237074,3.358888538,0.54001355,21172658369,1.78E-10,6.15212E+12,1,0.025153644,403.3147636,0.535817831,1.98E-09,1.01E-08,0.006462096,0.574032127,200.3211917,208.4557389
29.62306756,3.940986966,0.688768312,23042629833,3.34E-10,4.2466E+12,0,0.016081126,585.624523,0.383255758,1.93E-09,8.22E-09,0.029844357,0.631510787,347.0572139,356.4935505
12.55098011,3.436086701,0.627304853,25170028955,2.26E-10,4.85091E+12,3,0.025548531,415.9798256,0.656710795,1.72E-09,1.04E-08,0.024397355,0.671450705,199.9857011,190.3751802
15.78504489,2.186578354,0.400644537,28791905560,1.48E-10,8.79667E+12,2,0.026254511,371.3058127,0.491856482,1.56E-09,1.20E-08,0.005085004,0.36357037,33.65541695,31.62453184
27.87017189,2.240233932,0.458668116,26516732810,1.99E-10,5.09827E+12,0,0.022542461,374.7996739,0.324341488,1.12E-09,1.23E-08,0.011055396,0.434519049,66.49303754,63.57340303
27.88297934,3.387274463,0.504736583,27553188355,2.09E-10,9.89806E+12,3,0.011112849,459.0934937,0.227598351,1.59E-09,1.19E-08,0.026267081,0.689354876,149.5161995,147.8684736
27.81335491,2.008293903,0.420004458,29675104525,3.26E-10,2.73285E+12,4,0.025373128,528.615288,0.101519653,1.42E-09,1.09E-08,0.01358059,0.680755466,163.5124573,172.7711008
27.10880899,3.762855843,0.512956329,26587154514,3.44E-10,1.9691E+11,2,0.029189001,497.940961,0.407862191,1.43E-09,6.42E-09,0.017607165,0.677311369,339.854322,333.2132441
20.64187959,2.97161571,0.595785732,29409457176,1.82E-10,6.57786E+12,0,0.018820462,516.6890208,0.932338722,1.94E-09,1.05E-08,0.016432881,0.389899595,104.7857229,104.0990747
28.88452532,3.421674058,0.30265295,28862113200,1.59E-10,6.3297E+12,4,0.014416688,439.8495209,0.697995255,1.26E-09,7.07E-09,0.019394689,0.624391313,225.132803,229.7484501
20.78548406,2.698888098,0.600773085,20727662300,3.92E-10,9.36864E+12,2,0.023609386,551.3200096,0.644267853,1.26E-09,9.81E-09,0.026409243,0.408671341,123.4976342,121.874505
24.90186931,3.677820881,0.676276412,29686837821,2.64E-10,8.36803E+12,5,0.019593664,462.3393297,0.875060811,1.23E-09,9.26E-09,0.019325949,0.320131462,337.1718465,329.216477
27.76459185,2.282950376,0.667782335,27501492024,2.19E-10,5.4097E+12,2,0.013360265,332.2140356,0.68251535,1.41E-09,1.24E-08,0.01336223,0.631399915,67.08382383,66.63250977
10.45174615,3.644085583,0.414921596,27425183613,3.61E-10,6.57556E+12,3,0.027985784,565.7044509,0.466487614,1.87E-09,1.20E-08,0.027225324,0.536126583,240.2756173,236.5504343
10.80939859,3.605989811,0.571208974,28578871914,2.54E-10,7.6935E+12,0,0.027674015,332.7916408,0.291073227,1.02E-09,6.90E-09,0.027551496,0.547979064,296.8714614,304.8285081
18.60772512,3.489342532,0.337352498,29267526486,2.47E-10,7.82886E+12,4,0.012130293,339.1618419,0.011805683,1.50E-09,9.89E-09,0.010089794,0.301186739,151.3919644,156.176415
27.64535585,3.467035569,0.636428748,27369025479,2.78E-10,7.85625E+12,4,0.020795924,398.5306404,0.589661424,1.80E-09,1.18E-08,0.006736685,0.611134132,246.9089827,252.1277672
28.70163422,2.514660606,0.31298935,23029499897,3.90E-10,2.63074E+12,5,0.027344711,304.4764188,0.28495414,1.29E-09,9.10E-09,0.023352691,0.633087698,336.4529257,331.6245564
19.2371426,2.212034698,0.545052755,26209028502,1.94E-10,4.75121E+12,2,0.026618746,583.5876605,0.41216211,1.31E-09,9.08E-09,0.004185902,0.366503827,36.8831605,33.50933157
18.65275085,3.499198259,0.423895258,24736998781,1.77E-10,2.72633E+12,3,0.010209008,497.3932715,0.809256827,1.43E-09,9.69E-09,0.01244818,0.34639559,68.21808069,69.08274877
23.87024584,3.644717918,0.497840683,23643844399,1.67E-10,5.77279E+12,3,0.010491317,530.0955982,0.193532879,1.39E-09,8.58E-09,0.005912011,0.375140302,66.39727259,65.89068413
27.68977577,3.248429608,0.500628738,25568387361,3.45E-10,9.13454E+12,4,0.018585077,454.9527725,0.85086268,1.96E-09,7.26E-09,0.028575138,0.384751707,343.692976,334.1499119
10.79861387,3.817354589,0.470482287,20443986362,2.01E-10,3.84947E+11,4,0.01214924,472.7260685,0.697211544,1.78E-09,7.70E-09,0.013423209,0.380758028,159.4191104,164.8837999
14.87872031,3.990970748,0.51491932,23388434974,2.02E-10,4.6427E+12,3,0.013841342,563.8670267,0.647834119,1.75E-09,8.11E-09,0.01016664,0.431934236,119.7031187,122.392149
22.50235547,3.359131621,0.428489476,29783110066,3.32E-10,1.0748E+12,4,0.012379978,325.5866892,0.718924132,1.86E-09,1.15E-08,0.013248539,0.528860414,209.5424737,209.3730004
20.94608675,3.988252553,0.675420137,28733986027,1.22E-10,1.63128E+12,2,0.025848417,315.9557184,0.193284014,1.48E-09,1.09E-08,0.028662489,0.42605122,82.61821007,77.22062862
13.04557321,2.894424364,0.435415102,24032933205,1.95E-10,5.04127E+12,2,0.021624458,364.60815,0.434879973,1.23E-09,1.25E-08,0.001636636,0.440049615,35.52861596,34.05122095
10.87486832,3.493174203,0.523547432,26330086303,1.22E-10,5.14288E+12,4,0.022699875,491.8956714,0.376909564,1.79E-09,9.83E-09,0.027243474,0.683318781,227.4505745,236.9066892
29.50401144,2.946412764,0.602845902,27094176238,3.28E-10,8.83585E+12,4,0.014996733,539.7881514,0.884061627,1.48E-09,1.02E-08,0.013459928,0.472607468,204.6606456,199.4369237
27.58910966,3.705107139,0.504928063,20003898338,2.54E-10,5.14005E+12,4,0.022169726,422.7854133,0.985664165,1.34E-09,1.20E-08,0.002718692,0.357002527,190.731761,193.264366
14.13516249,2.835394527,0.359990825,28011674858,2.20E-10,1.58745E+12,3,0.029280246,442.3172661,0.389241792,1.37E-09,8.06E-09,0.020096379,0.677043199,179.9939204,189.2487029
22.81386235,3.500555084,0.411554781,27723004727,2.52E-10,5.93855E+12,2,0.026631908,533.0862108,0.763516028,1.34E-09,7.70E-09,0.010270444,0.549788959,141.978607,131.9898369
14.4955357,2.53036108,0.432626246,20742736226,2.43E-10,7.97113E+12,4,0.018158324,485.8477064,0.608309494,1.10E-09,1.14E-08,0.025210877,0.355112177,128.2101107,125.6063835
18.59725334,3.652565916,0.303364475,23105873912,1.58E-10,4.77207E+12,3,0.011593554,553.8784732,0.28910848,1.63E-09,1.00E-08,0.025783696,0.301130102,69.32719891,66.35360113
20.21291948,2.980660752,0.568587348,23670564120,2.72E-10,2.11882E+12,4,0.015172745,329.1404874,0.234627694,1.24E-09,1.03E-08,0.019319254,0.658390445,194.012539,195.9037748
24.84808797,3.931197232,0.633653035,21329114118,2.36E-10,7.51349E+12,3,0.019893388,399.5352246,0.781891019,1.55E-09,9.11E-09,0.029478164,0.377193339,173.3758072,169.8201619
12.46036639,2.410897873,0.44346342,21407122159,3.95E-10,1.29506E+12,1,0.014861487,446.651877,0.300511813,1.65E-09,1.00E-08,0.010866246,0.428756785,127.1042051,126.5207065
